"SA2Code","SA2Name","Team_Member","normalised_working_time","normalised_non_working_time","norm_weekend_percentage"
309061249,"Pacific Pines - Gaven","Dave",550.989473684211,100.835616438356,15.4697353579003
311061335,"Underwood","Dave",494.684210526316,91.2465753424658,15.5729273052569
305031129,"Wilston","Steff",1751.8,324.849315068493,15.6429548653851
305031122,"Clayfield","Steff",6442.28421052632,1200.54794520548,15.7081553113151
302011025,"Everton Park","Kate",1418.64210526316,264.684931506849,15.7239161330606
309101267,"Benowa","Kate",526.063157894737,98.4657534246575,15.7664043473402
303021056,"Holland Park","Kate",2090.6,394.41095890411,15.8715983722681
313051378,"Margate - Woody Point","Eric",1281.48421052632,242.219178082192,15.8967407891239
303051076,"Rocklea - Acacia Ridge","Eric",3268.74736842105,619.520547945206,15.9330725472275
303031066,"Wishart","Kate",1651.93684210526,313.342465753425,15.9439151727921
303031063,"Mount Gravatt","Dave",7343.23157894737,1393.95890410959,15.9543151406935
303011049,"Carina","Kate",1830.32631578947,350.356164383562,16.0663538854937
304021091,"Pinjarra Hills - Pullenvale","Steff",463.094736842105,88.8219178082192,16.0933570421957
302041041,"Bracken Ridge","Dave",2472.94736842105,476.86301369863,16.1658870207096
302021031,"Kedron - Gordon Park","Kate",2993.30526315789,579.191780821918,16.2125195260257
316061444,"Palmwoods","Dave",192.421052631579,37.3013698630137,16.2375833660259
313051380,"Rothwell - Kippa-Ring","Eric",3231.37894736842,633.972602739726,16.4014215659631
310031283,"Brassall","Eric",475,93.3835616438356,16.4296731900125
310041302,"Redbank Plains","Eric",728,145.520547945205,16.6590869885678
302041044,"Sandgate - Shorncliffe","Dave",6980.87368421053,1395.78082191781,16.6627478893472
313011362,"Beachmere - Sandstone Point","Eric",357.210526315789,71.4520547945205,16.6686008863772
302041042,"Brighton (Qld)","Dave",712.094736842105,142.534246575342,16.6779092847265
311021306,"Beenleigh","Eric",4471.28421052632,895.931506849315,16.6926681174535
301021013,"Victoria Point","Charlie",2605.05263157895,526.931506849315,16.8242073893052
304041103,"The Gap","Steff",4049.06315789474,823.260273972603,16.896667175009
304011081,"Jindalee - Mount Ommaney","Steff",2875.61052631579,586.082191780822,16.9305088437507
310031291,"Leichhardt - One Mile","Eric",502.052631578947,103.383561643836,17.0758806297187
310031286,"Ipswich - Central","Eric",4363.50526315789,902.657534246575,17.1407069810198
310041304,"Springfield Lakes","Kate",909.326315789474,188.205479452055,17.1480662581294
309071258,"Upper Coomera - Willow Vale","Dave",508.105263157895,105.657534246575,17.2147179160074
305031119,"Albion","Steff",4410.8,920.506849315069,17.2660639376503
311061331,"Logan Central","Eric",3528.84210526316,738.972602739726,17.3150113887097
305031131,"Wooloowin - Lutwyche","Kate",8008.61052631579,1681.56164383562,17.3532690060484
305041132,"Ashgrove","Steff",4074.30526315789,857.068493150685,17.3799134988351
316011414,"Buderim - South","Kate",559.357894736842,117.86301369863,17.4039242188962
301021007,"Cleveland","Charlie",4827.72631578947,1018.45205479452,17.4208173311822
303031062,"Mansfield (Qld)","Dave",1701.97894736842,359.561643835616,17.4414050040904
305031120,"Alderley","Steff",2978.31578947368,630.657534246575,17.474707560223
302021033,"Stafford Heights","Dave",1334.63157894737,283.493150684931,17.5198577398512
309071251,"Coomera","Dave",3765.06315789474,802.780821917808,17.5746112491073
302041046,"Zillmere","Eric",4247.1052631579,908.205479452055,17.6168911011611
310011273,"Forest Lake - Doolandella","Dave",3571.65263157895,776.479452054794,17.8577705810144
303021059,"Yeronga","Steff",4392.04210526316,959.643835616438,17.9316171804116
304031097,"Taringa","Steff",5562.93684210526,1227.19178082192,18.0731742941989
316011413,"Buderim - North","Dave",705.863157894737,155.931506849315,18.0938120446157
303041068,"Moorooka","Dave",3967.25263157895,876.561643835616,18.096516381413
317011448,"Gatton","Eric",170.852631578947,38.2328767123288,18.2857611820073
302021032,"Stafford","Dave",3017.04210526316,678.095890410959,18.3510302241703
311051323,"Bethania - Waterford","Eric",621.726315789474,139.945205479452,18.3734328475754
309051244,"Mudgeeraba - Bonogin","Dave",309.526315789474,69.8767123287671,18.417542072698
305031130,"Windsor","Steff",4991.49473684211,1129.1095890411,18.4476814530592
311051327,"Shailer Park","Kate",4661.23157894737,1057.46575342466,18.4913747303713
303041070,"Salisbury - Nathan","Dave",6508.91578947368,1486.49315068493,18.5918339113176
303051072,"Algester","Charlie",1882.96842105263,431.630136986301,18.6481640838835
305041136,"Red Hill (Qld)","Steff",1123.08421052632,257.479452054795,18.650313566374
313011363,"Bribie Island","Eric",1146.43157894737,262.835616438356,18.6505168997719
